edge_id,pair_id,domain,path_order,node_id,label,x,y,weight,source,target,is_cross_border,involves_singapore
arias-c--huskins-w#ALL,arias-c--huskins-w,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,huskins-w,,
arias-c--huskins-w#ALL,arias-c--huskins-w,ALL,2,huskins-w,"Huskins, W Charles",0.440451,0.545897,1,arias-c,huskins-w,,
arias-c--kaye-k#ALL,arias-c--kaye-k,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,kaye-k,,
arias-c--kaye-k#ALL,arias-c--kaye-k,ALL,2,kaye-k,"Kaye, Keith S",0.444027,0.541364,1,arias-c,kaye-k,,
arias-c--komarow-l#ALL,arias-c--komarow-l,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,komarow-l,,
arias-c--komarow-l#ALL,arias-c--komarow-l,ALL,2,komarow-l,"Komarow, Lauren",0.448033,0.541548,1,arias-c,komarow-l,,
arias-c--kreiswirth-b#ALL,arias-c--kreiswirth-b,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,kreiswirth-b,,
arias-c--kreiswirth-b#ALL,arias-c--kreiswirth-b,ALL,2,kreiswirth-b,"Kreiswirth, Barry N",0.448689,0.549254,1,arias-c,kreiswirth-b,,
arias-c--leroi-m#ALL,arias-c--leroi-m,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,leroi-m,,
arias-c--leroi-m#ALL,arias-c--leroi-m,ALL,2,leroi-m,"Leroi, Marcel",0.441467,0.539911,1,arias-c,leroi-m,,
arias-c--li-y#ALL,arias-c--li-y,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,li-y,,
arias-c--li-y#ALL,arias-c--li-y,ALL,2,li-y,"Li, Yan",0.428594,0.516643,1,arias-c,li-y,,
arias-c--mccarty-t#ALL,arias-c--mccarty-t,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,mccarty-t,,
arias-c--mccarty-t#ALL,arias-c--mccarty-t,ALL,2,mccarty-t,"McCarty, Todd P",0.445149,0.550876,1,arias-c,mccarty-t,,
arias-c--munita-j#ALL,arias-c--munita-j,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,munita-j,,
arias-c--munita-j#ALL,arias-c--munita-j,ALL,2,munita-j,"Munita, Jose M",0.448615,0.539067,1,arias-c,munita-j,,
arias-c--reyes-j#ALL,arias-c--reyes-j,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,reyes-j,,
arias-c--reyes-j#ALL,arias-c--reyes-j,ALL,2,reyes-j,"Reyes, Jinnethe",0.450597,0.540517,1,arias-c,reyes-j,,
arias-c--rioseco-m#ALL,arias-c--rioseco-m,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,rioseco-m,,
arias-c--rioseco-m#ALL,arias-c--rioseco-m,ALL,2,rioseco-m,"Rioseco, María L",0.438538,0.543695,1,arias-c,rioseco-m,,
arias-c--satlin-m#ALL,arias-c--satlin-m,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,satlin-m,,
arias-c--satlin-m#ALL,arias-c--satlin-m,ALL,2,satlin-m,"Satlin, Michael J",0.443515,0.545235,1,arias-c,satlin-m,,
arias-c--stryjewski-m#ALL,arias-c--stryjewski-m,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,stryjewski-m,,
arias-c--stryjewski-m#ALL,arias-c--stryjewski-m,ALL,2,stryjewski-m,"Stryjewski, Martin E",0.437447,0.545724,1,arias-c,stryjewski-m,,
arias-c--vilchez-s#ALL,arias-c--vilchez-s,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,vilchez-s,,
arias-c--vilchez-s#ALL,arias-c--vilchez-s,ALL,2,vilchez-s,"Vilchez, Samuel",0.442843,0.550943,1,arias-c,vilchez-s,,
arias-c--villegas-m#ALL,arias-c--villegas-m,ALL,1,arias-c,"Arias, Cesar A",0.450205,0.547047,1,arias-c,villegas-m,,
arias-c--villegas-m#ALL,arias-c--villegas-m,ALL,2,villegas-m,"Villegas, Maria Virginia",0.441378,0.548278,1,arias-c,villegas-m,,
baum-k--bonomo-r#ALL,baum-k--bonomo-r,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,bonomo-r,,
baum-k--bonomo-r#ALL,baum-k--bonomo-r,ALL,2,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,baum-k,bonomo-r,,
baum-k--chambers-h#ALL,baum-k--chambers-h,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,chambers-h,,
baum-k--chambers-h#ALL,baum-k--chambers-h,ALL,2,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,baum-k,chambers-h,,
baum-k--chen-l#ALL,baum-k--chen-l,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,chen-l,,
baum-k--chen-l#ALL,baum-k--chen-l,ALL,2,chen-l,"Chen, Lintao",0.451291,0.542645,1,baum-k,chen-l,,
baum-k--cober-e#ALL,baum-k--cober-e,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,cober-e,,
baum-k--cober-e#ALL,baum-k--cober-e,ALL,2,cober-e,"Cober, Eric",0.437851,0.547921,1,baum-k,cober-e,,
baum-k--doi-y#ALL,baum-k--doi-y,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,doi-y,,
baum-k--doi-y#ALL,baum-k--doi-y,ALL,2,doi-y,"Doi, Yohei",0.459095,0.567498,1,baum-k,doi-y,,
baum-k--figueroa-j#ALL,baum-k--figueroa-j,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,figueroa-j,,
baum-k--figueroa-j#ALL,baum-k--figueroa-j,ALL,2,figueroa-j,"Figueroa, Jairo",0.451593,0.545025,1,baum-k,figueroa-j,,
baum-k--fowler-v#ALL,baum-k--fowler-v,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,fowler-v,,
baum-k--fowler-v#ALL,baum-k--fowler-v,ALL,2,fowler-v,"Fowler, Vance G",0.449042,0.544571,1,baum-k,fowler-v,,
baum-k--fries-b#ALL,baum-k--fries-b,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,fries-b,,
baum-k--fries-b#ALL,baum-k--fries-b,ALL,2,fries-b,"Fries, Bettina C",0.440621,0.551196,1,baum-k,fries-b,,
baum-k--gottesdiener-l#ALL,baum-k--gottesdiener-l,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,gottesdiener-l,,
baum-k--gottesdiener-l#ALL,baum-k--gottesdiener-l,ALL,2,gottesdiener-l,"Gottesdiener, Lee S",0.446303,0.538803,1,baum-k,gottesdiener-l,,
baum-k--greenwoodquaintance-k#ALL,baum-k--greenwoodquaintance-k,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,greenwoodquaintance-k,,
baum-k--greenwoodquaintance-k#ALL,baum-k--greenwoodquaintance-k,ALL,2,greenwoodquaintance-k,"Greenwood-Quaintance, Kerryl E",0.438801,0.549812,1,baum-k,greenwoodquaintance-k,,
baum-k--herc-e#ALL,baum-k--herc-e,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,herc-e,,
baum-k--herc-e#ALL,baum-k--herc-e,ALL,2,herc-e,"Herc, Erica S",0.439343,0.541528,1,baum-k,herc-e,,
baum-k--hill-c#ALL,baum-k--hill-c,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,hill-c,,
baum-k--hill-c#ALL,baum-k--hill-c,ALL,2,hill-c,"Hill, Carol",0.445834,0.542896,1,baum-k,hill-c,,
baum-k--huskins-w#ALL,baum-k--huskins-w,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,huskins-w,,
baum-k--huskins-w#ALL,baum-k--huskins-w,ALL,2,huskins-w,"Huskins, W Charles",0.440451,0.545897,1,baum-k,huskins-w,,
baum-k--kaye-k#ALL,baum-k--kaye-k,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,kaye-k,,
baum-k--kaye-k#ALL,baum-k--kaye-k,ALL,2,kaye-k,"Kaye, Keith S",0.444027,0.541364,1,baum-k,kaye-k,,
baum-k--komarow-l#ALL,baum-k--komarow-l,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,komarow-l,,
baum-k--komarow-l#ALL,baum-k--komarow-l,ALL,2,komarow-l,"Komarow, Lauren",0.448033,0.541548,1,baum-k,komarow-l,,
baum-k--kreiswirth-b#ALL,baum-k--kreiswirth-b,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,kreiswirth-b,,
baum-k--kreiswirth-b#ALL,baum-k--kreiswirth-b,ALL,2,kreiswirth-b,"Kreiswirth, Barry N",0.448689,0.549254,1,baum-k,kreiswirth-b,,
baum-k--leroi-m#ALL,baum-k--leroi-m,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,leroi-m,,
baum-k--leroi-m#ALL,baum-k--leroi-m,ALL,2,leroi-m,"Leroi, Marcel",0.441467,0.539911,1,baum-k,leroi-m,,
baum-k--li-y#ALL,baum-k--li-y,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,li-y,,
baum-k--li-y#ALL,baum-k--li-y,ALL,2,li-y,"Li, Yan",0.428594,0.516643,1,baum-k,li-y,,
baum-k--mccarty-t#ALL,baum-k--mccarty-t,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,mccarty-t,,
baum-k--mccarty-t#ALL,baum-k--mccarty-t,ALL,2,mccarty-t,"McCarty, Todd P",0.445149,0.550876,1,baum-k,mccarty-t,,
baum-k--munita-j#ALL,baum-k--munita-j,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,munita-j,,
baum-k--munita-j#ALL,baum-k--munita-j,ALL,2,munita-j,"Munita, Jose M",0.448615,0.539067,1,baum-k,munita-j,,
baum-k--patel-r#ALL,baum-k--patel-r,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,patel-r,,
baum-k--patel-r#ALL,baum-k--patel-r,ALL,2,patel-r,"Patel, Robin",0.446937,0.545664,1,baum-k,patel-r,,
baum-k--paterson-d#ALL,baum-k--paterson-d,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,paterson-d,,
baum-k--paterson-d#ALL,baum-k--paterson-d,ALL,2,paterson-d,"Paterson, David L",0.459975,0.566986,1,baum-k,paterson-d,,
baum-k--reyes-j#ALL,baum-k--reyes-j,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,reyes-j,,
baum-k--reyes-j#ALL,baum-k--reyes-j,ALL,2,reyes-j,"Reyes, Jinnethe",0.450597,0.540517,1,baum-k,reyes-j,,
baum-k--rioseco-m#ALL,baum-k--rioseco-m,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,rioseco-m,,
baum-k--rioseco-m#ALL,baum-k--rioseco-m,ALL,2,rioseco-m,"Rioseco, María L",0.438538,0.543695,1,baum-k,rioseco-m,,
baum-k--satlin-m#ALL,baum-k--satlin-m,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,satlin-m,,
baum-k--satlin-m#ALL,baum-k--satlin-m,ALL,2,satlin-m,"Satlin, Michael J",0.443515,0.545235,1,baum-k,satlin-m,,
baum-k--stryjewski-m#ALL,baum-k--stryjewski-m,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,stryjewski-m,,
baum-k--stryjewski-m#ALL,baum-k--stryjewski-m,ALL,2,stryjewski-m,"Stryjewski, Martin E",0.437447,0.545724,1,baum-k,stryjewski-m,,
baum-k--vanduin-d#ALL,baum-k--vanduin-d,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,vanduin-d,,
baum-k--vanduin-d#ALL,baum-k--vanduin-d,ALL,2,vanduin-d,"van Duin, David",0.446641,0.548843,1,baum-k,vanduin-d,,
baum-k--vilchez-s#ALL,baum-k--vilchez-s,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,vilchez-s,,
baum-k--vilchez-s#ALL,baum-k--vilchez-s,ALL,2,vilchez-s,"Vilchez, Samuel",0.442843,0.550943,1,baum-k,vilchez-s,,
baum-k--villegas-m#ALL,baum-k--villegas-m,ALL,1,baum-k,"Baum, Keri",0.443921,0.538761,1,baum-k,villegas-m,,
baum-k--villegas-m#ALL,baum-k--villegas-m,ALL,2,villegas-m,"Villegas, Maria Virginia",0.441378,0.548278,1,baum-k,villegas-m,,
bonomo-r--chambers-h#ALL,bonomo-r--chambers-h,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,chambers-h,,
bonomo-r--chambers-h#ALL,bonomo-r--chambers-h,ALL,2,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,bonomo-r,chambers-h,,
bonomo-r--chen-l#ALL,bonomo-r--chen-l,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,chen-l,,
bonomo-r--chen-l#ALL,bonomo-r--chen-l,ALL,2,chen-l,"Chen, Lintao",0.451291,0.542645,1,bonomo-r,chen-l,,
bonomo-r--cober-e#ALL,bonomo-r--cober-e,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,cober-e,,
bonomo-r--cober-e#ALL,bonomo-r--cober-e,ALL,2,cober-e,"Cober, Eric",0.437851,0.547921,1,bonomo-r,cober-e,,
bonomo-r--figueroa-j#ALL,bonomo-r--figueroa-j,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,figueroa-j,,
bonomo-r--figueroa-j#ALL,bonomo-r--figueroa-j,ALL,2,figueroa-j,"Figueroa, Jairo",0.451593,0.545025,1,bonomo-r,figueroa-j,,
bonomo-r--fries-b#ALL,bonomo-r--fries-b,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,fries-b,,
bonomo-r--fries-b#ALL,bonomo-r--fries-b,ALL,2,fries-b,"Fries, Bettina C",0.440621,0.551196,1,bonomo-r,fries-b,,
bonomo-r--gottesdiener-l#ALL,bonomo-r--gottesdiener-l,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,gottesdiener-l,,
bonomo-r--gottesdiener-l#ALL,bonomo-r--gottesdiener-l,ALL,2,gottesdiener-l,"Gottesdiener, Lee S",0.446303,0.538803,1,bonomo-r,gottesdiener-l,,
bonomo-r--greenwoodquaintance-k#ALL,bonomo-r--greenwoodquaintance-k,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,greenwoodquaintance-k,,
bonomo-r--greenwoodquaintance-k#ALL,bonomo-r--greenwoodquaintance-k,ALL,2,greenwoodquaintance-k,"Greenwood-Quaintance, Kerryl E",0.438801,0.549812,1,bonomo-r,greenwoodquaintance-k,,
bonomo-r--herc-e#ALL,bonomo-r--herc-e,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,herc-e,,
bonomo-r--herc-e#ALL,bonomo-r--herc-e,ALL,2,herc-e,"Herc, Erica S",0.439343,0.541528,1,bonomo-r,herc-e,,
bonomo-r--hill-c#ALL,bonomo-r--hill-c,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,hill-c,,
bonomo-r--hill-c#ALL,bonomo-r--hill-c,ALL,2,hill-c,"Hill, Carol",0.445834,0.542896,1,bonomo-r,hill-c,,
bonomo-r--huskins-w#ALL,bonomo-r--huskins-w,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,huskins-w,,
bonomo-r--huskins-w#ALL,bonomo-r--huskins-w,ALL,2,huskins-w,"Huskins, W Charles",0.440451,0.545897,1,bonomo-r,huskins-w,,
bonomo-r--kaye-k#ALL,bonomo-r--kaye-k,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,kaye-k,,
bonomo-r--kaye-k#ALL,bonomo-r--kaye-k,ALL,2,kaye-k,"Kaye, Keith S",0.444027,0.541364,1,bonomo-r,kaye-k,,
bonomo-r--komarow-l#ALL,bonomo-r--komarow-l,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,komarow-l,,
bonomo-r--komarow-l#ALL,bonomo-r--komarow-l,ALL,2,komarow-l,"Komarow, Lauren",0.448033,0.541548,1,bonomo-r,komarow-l,,
bonomo-r--kreiswirth-b#ALL,bonomo-r--kreiswirth-b,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,kreiswirth-b,,
bonomo-r--kreiswirth-b#ALL,bonomo-r--kreiswirth-b,ALL,2,kreiswirth-b,"Kreiswirth, Barry N",0.448689,0.549254,1,bonomo-r,kreiswirth-b,,
bonomo-r--leroi-m#ALL,bonomo-r--leroi-m,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,leroi-m,,
bonomo-r--leroi-m#ALL,bonomo-r--leroi-m,ALL,2,leroi-m,"Leroi, Marcel",0.441467,0.539911,1,bonomo-r,leroi-m,,
bonomo-r--li-y#ALL,bonomo-r--li-y,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,li-y,,
bonomo-r--li-y#ALL,bonomo-r--li-y,ALL,2,li-y,"Li, Yan",0.428594,0.516643,1,bonomo-r,li-y,,
bonomo-r--mccarty-t#ALL,bonomo-r--mccarty-t,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,mccarty-t,,
bonomo-r--mccarty-t#ALL,bonomo-r--mccarty-t,ALL,2,mccarty-t,"McCarty, Todd P",0.445149,0.550876,1,bonomo-r,mccarty-t,,
bonomo-r--munita-j#ALL,bonomo-r--munita-j,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,munita-j,,
bonomo-r--munita-j#ALL,bonomo-r--munita-j,ALL,2,munita-j,"Munita, Jose M",0.448615,0.539067,1,bonomo-r,munita-j,,
bonomo-r--reyes-j#ALL,bonomo-r--reyes-j,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,reyes-j,,
bonomo-r--reyes-j#ALL,bonomo-r--reyes-j,ALL,2,reyes-j,"Reyes, Jinnethe",0.450597,0.540517,1,bonomo-r,reyes-j,,
bonomo-r--rioseco-m#ALL,bonomo-r--rioseco-m,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,rioseco-m,,
bonomo-r--rioseco-m#ALL,bonomo-r--rioseco-m,ALL,2,rioseco-m,"Rioseco, María L",0.438538,0.543695,1,bonomo-r,rioseco-m,,
bonomo-r--satlin-m#ALL,bonomo-r--satlin-m,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,satlin-m,,
bonomo-r--satlin-m#ALL,bonomo-r--satlin-m,ALL,2,satlin-m,"Satlin, Michael J",0.443515,0.545235,1,bonomo-r,satlin-m,,
bonomo-r--stryjewski-m#ALL,bonomo-r--stryjewski-m,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,stryjewski-m,,
bonomo-r--stryjewski-m#ALL,bonomo-r--stryjewski-m,ALL,2,stryjewski-m,"Stryjewski, Martin E",0.437447,0.545724,1,bonomo-r,stryjewski-m,,
bonomo-r--vilchez-s#ALL,bonomo-r--vilchez-s,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,vilchez-s,,
bonomo-r--vilchez-s#ALL,bonomo-r--vilchez-s,ALL,2,vilchez-s,"Vilchez, Samuel",0.442843,0.550943,1,bonomo-r,vilchez-s,,
bonomo-r--villegas-m#ALL,bonomo-r--villegas-m,ALL,1,bonomo-r,"Bonomo, Robert A",0.444396,0.54776,1,bonomo-r,villegas-m,,
bonomo-r--villegas-m#ALL,bonomo-r--villegas-m,ALL,2,villegas-m,"Villegas, Maria Virginia",0.441378,0.548278,1,bonomo-r,villegas-m,,
chambers-h--chen-l#ALL,chambers-h--chen-l,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,chen-l,,
chambers-h--chen-l#ALL,chambers-h--chen-l,ALL,2,chen-l,"Chen, Lintao",0.451291,0.542645,1,chambers-h,chen-l,,
chambers-h--cober-e#ALL,chambers-h--cober-e,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,cober-e,,
chambers-h--cober-e#ALL,chambers-h--cober-e,ALL,2,cober-e,"Cober, Eric",0.437851,0.547921,1,chambers-h,cober-e,,
chambers-h--doi-y#ALL,chambers-h--doi-y,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,doi-y,,
chambers-h--doi-y#ALL,chambers-h--doi-y,ALL,2,doi-y,"Doi, Yohei",0.459095,0.567498,1,chambers-h,doi-y,,
chambers-h--figueroa-j#ALL,chambers-h--figueroa-j,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,figueroa-j,,
chambers-h--figueroa-j#ALL,chambers-h--figueroa-j,ALL,2,figueroa-j,"Figueroa, Jairo",0.451593,0.545025,1,chambers-h,figueroa-j,,
chambers-h--fowler-v#ALL,chambers-h--fowler-v,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,fowler-v,,
chambers-h--fowler-v#ALL,chambers-h--fowler-v,ALL,2,fowler-v,"Fowler, Vance G",0.449042,0.544571,1,chambers-h,fowler-v,,
chambers-h--fries-b#ALL,chambers-h--fries-b,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,fries-b,,
chambers-h--fries-b#ALL,chambers-h--fries-b,ALL,2,fries-b,"Fries, Bettina C",0.440621,0.551196,1,chambers-h,fries-b,,
chambers-h--gottesdiener-l#ALL,chambers-h--gottesdiener-l,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,gottesdiener-l,,
chambers-h--gottesdiener-l#ALL,chambers-h--gottesdiener-l,ALL,2,gottesdiener-l,"Gottesdiener, Lee S",0.446303,0.538803,1,chambers-h,gottesdiener-l,,
chambers-h--greenwoodquaintance-k#ALL,chambers-h--greenwoodquaintance-k,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,greenwoodquaintance-k,,
chambers-h--greenwoodquaintance-k#ALL,chambers-h--greenwoodquaintance-k,ALL,2,greenwoodquaintance-k,"Greenwood-Quaintance, Kerryl E",0.438801,0.549812,1,chambers-h,greenwoodquaintance-k,,
chambers-h--herc-e#ALL,chambers-h--herc-e,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,herc-e,,
chambers-h--herc-e#ALL,chambers-h--herc-e,ALL,2,herc-e,"Herc, Erica S",0.439343,0.541528,1,chambers-h,herc-e,,
chambers-h--hill-c#ALL,chambers-h--hill-c,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,hill-c,,
chambers-h--hill-c#ALL,chambers-h--hill-c,ALL,2,hill-c,"Hill, Carol",0.445834,0.542896,1,chambers-h,hill-c,,
chambers-h--huskins-w#ALL,chambers-h--huskins-w,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,huskins-w,,
chambers-h--huskins-w#ALL,chambers-h--huskins-w,ALL,2,huskins-w,"Huskins, W Charles",0.440451,0.545897,1,chambers-h,huskins-w,,
chambers-h--kaye-k#ALL,chambers-h--kaye-k,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,kaye-k,,
chambers-h--kaye-k#ALL,chambers-h--kaye-k,ALL,2,kaye-k,"Kaye, Keith S",0.444027,0.541364,1,chambers-h,kaye-k,,
chambers-h--komarow-l#ALL,chambers-h--komarow-l,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,komarow-l,,
chambers-h--komarow-l#ALL,chambers-h--komarow-l,ALL,2,komarow-l,"Komarow, Lauren",0.448033,0.541548,1,chambers-h,komarow-l,,
chambers-h--kreiswirth-b#ALL,chambers-h--kreiswirth-b,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,kreiswirth-b,,
chambers-h--kreiswirth-b#ALL,chambers-h--kreiswirth-b,ALL,2,kreiswirth-b,"Kreiswirth, Barry N",0.448689,0.549254,1,chambers-h,kreiswirth-b,,
chambers-h--leroi-m#ALL,chambers-h--leroi-m,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,leroi-m,,
chambers-h--leroi-m#ALL,chambers-h--leroi-m,ALL,2,leroi-m,"Leroi, Marcel",0.441467,0.539911,1,chambers-h,leroi-m,,
chambers-h--li-y#ALL,chambers-h--li-y,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,li-y,,
chambers-h--li-y#ALL,chambers-h--li-y,ALL,2,li-y,"Li, Yan",0.428594,0.516643,1,chambers-h,li-y,,
chambers-h--mccarty-t#ALL,chambers-h--mccarty-t,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,mccarty-t,,
chambers-h--mccarty-t#ALL,chambers-h--mccarty-t,ALL,2,mccarty-t,"McCarty, Todd P",0.445149,0.550876,1,chambers-h,mccarty-t,,
chambers-h--munita-j#ALL,chambers-h--munita-j,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,munita-j,,
chambers-h--munita-j#ALL,chambers-h--munita-j,ALL,2,munita-j,"Munita, Jose M",0.448615,0.539067,1,chambers-h,munita-j,,
chambers-h--patel-r#ALL,chambers-h--patel-r,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,patel-r,,
chambers-h--patel-r#ALL,chambers-h--patel-r,ALL,2,patel-r,"Patel, Robin",0.446937,0.545664,1,chambers-h,patel-r,,
chambers-h--paterson-d#ALL,chambers-h--paterson-d,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,paterson-d,,
chambers-h--paterson-d#ALL,chambers-h--paterson-d,ALL,2,paterson-d,"Paterson, David L",0.459975,0.566986,1,chambers-h,paterson-d,,
chambers-h--reyes-j#ALL,chambers-h--reyes-j,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,reyes-j,,
chambers-h--reyes-j#ALL,chambers-h--reyes-j,ALL,2,reyes-j,"Reyes, Jinnethe",0.450597,0.540517,1,chambers-h,reyes-j,,
chambers-h--rioseco-m#ALL,chambers-h--rioseco-m,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,rioseco-m,,
chambers-h--rioseco-m#ALL,chambers-h--rioseco-m,ALL,2,rioseco-m,"Rioseco, María L",0.438538,0.543695,1,chambers-h,rioseco-m,,
chambers-h--satlin-m#ALL,chambers-h--satlin-m,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,satlin-m,,
chambers-h--satlin-m#ALL,chambers-h--satlin-m,ALL,2,satlin-m,"Satlin, Michael J",0.443515,0.545235,1,chambers-h,satlin-m,,
chambers-h--stryjewski-m#ALL,chambers-h--stryjewski-m,ALL,1,chambers-h,"Chambers, Henry F",0.441701,0.542739,1,chambers-h,stryjewski-m,,
chambers-h--stryjewski-m#ALL,chambers-h--stryjewski-m,ALL,2,stryjewski-m,"Stryjewski, Martin E",0.437447,0.545724,1,chambers-h,stryjewski-m,,
