uid,author_key,author_name,position,is_first,is_last,institution,country,sector,n_affiliations,year,primary_domain
doi:10.1186/s12879-026-13489-y,teo-d,"Teo, Darren Cheng Han",2,0,0,Duke-NUS Medical School,Singapore,hospital,2,2026,tb
doi:10.1186/s12879-026-13489-y,wong-m,"Wong, Min Jia",3,0,0,Singapore General Hospital,Singapore,hospital,1,2026,tb
doi:10.1186/s12879-026-13489-y,conceicao-e,"Conceicao, Edwin Philip",4,0,0,Changi General Hospital,Singapore,hospital,1,2026,tb
doi:10.1186/s12879-026-13489-y,chan-l,"Chan, Ling Ling",5,0,0,Duke-NUS Medical School,Singapore,hospital,2,2026,tb
doi:10.1186/s12879-026-13489-y,chan-c,"Chan, Candice Yuen Yue",6,0,1,Duke-NUS Medical School,Singapore,hospital,2,2026,tb
doi:10.1016/j.biomaterials.2026.124421,wang-x,"Wang, Xianli",1,1,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,wen-y,"Wen, Yuting",2,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,sun-k,"Sun, Ke",3,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,liu-h,"Liu, Huan",4,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,wang-c,"Wang, Cheng",5,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,xu-m,"Xu, Man",6,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,chen-d,"Chen, Dongfang",7,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,li-y,"Li, Yuxuan",8,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,chu-c,"Chu, Chenglin",9,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,xue-f,"Xue, Feng",10,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,zhao-y,"Zhao, Yonghao",11,0,0,,China,,1,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,bai-j,"Bai, Jing",12,0,0,,China,,2,2026,amr_hai
doi:10.1016/j.biomaterials.2026.124421,li-j,"Li, Jun",13,0,1,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1007/s00604-026-08340-9,kotal-h,"Kotal, Hiranmoy",1,1,0,,India,,1,2026,sti
doi:10.1007/s00604-026-08340-9,kalyani-t,"Kalyani, Thangapandi",2,0,0,,India,,1,2026,sti
doi:10.1007/s00604-026-08340-9,krishnan-v,"Krishnan, Vinoth",3,0,0,Nanyang Technological University,India,university,3,2026,sti
doi:10.1007/s00604-026-08340-9,kanagaraj-r,"Kanagaraj, Ramya",4,0,0,,India,,2,2026,sti
doi:10.1007/s00604-026-08340-9,veerapandian-m,"Veerapandian, Murugan",5,0,0,,India,,2,2026,sti
doi:10.1007/s00604-026-08340-9,jana-s,"Jana, Saikat Kumar",6,0,1,,India,,1,2026,sti
doi:10.1186/s12909-026-09775-7,loh-m,"Loh, Martin Wei-Pin",1,1,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1186/s12909-026-09775-7,kon-m,"Kon, Mattias Wei Ren",2,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1186/s12909-026-09775-7,krishna-a,"Krishna, Akshaya",3,0,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1186/s12909-026-09775-7,chan-f,"Chan, Frederick Hui Fei",4,0,0,University of Hong Kong,China,university,1,2026,vector_borne
doi:10.1186/s12909-026-09775-7,griva-k,"Griva, Konstadina",5,0,1,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1186/s13073-026-01655-5,ng-d,"Ng, Daniel Zhi Wei",1,1,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,yap-g,"Yap, Gaik Chin",2,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,tay-c,"Tay, Carina Jing Xuan",3,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,huang-c,"Huang, Chiung-Hui",4,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,zhao-s,"Zhao, Siyan",5,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,low-a,"Low, Adrian",6,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,tham-e,"Tham, Elizabeth Huiwen",7,0,0,National University Health System,Singapore,hospital,2,2026,amr_hai
doi:10.1186/s13073-026-01655-5,loo-e,"Loo, Evelyn Xiu Ling",8,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,3,2026,amr_hai
doi:10.1186/s13073-026-01655-5,shek-l,"Shek, Lynette P",9,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,goh-a,"Goh, Anne",10,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,chong-k,"Chong, Kok Wee",11,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,goh-s,"Goh, Si Hui",12,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,cheng-z,"Cheng, Zai Ru",13,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,vanbever-h,"Van Bever, Hugo P S",14,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,2,2026,amr_hai
doi:10.1186/s13073-026-01655-5,teoh-o,"Teoh, Oon Hoe",15,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,lee-y,"Lee, Yung Seng",16,0,0,"Agency for Science, Technology and Research",Singapore,hospital,3,2026,amr_hai
doi:10.1186/s13073-026-01655-5,yap-f,"Yap, Fabian",17,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,tan-k,"Tan, Kok Hian",18,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,chong-y,"Chong, Yap-Seng",19,0,0,"Agency for Science, Technology and Research",Singapore,hospital,2,2026,amr_hai
doi:10.1186/s13073-026-01655-5,chan-s,"Chan, Shiao-Yng",20,0,0,"Agency for Science, Technology and Research",Singapore,hospital,2,2026,amr_hai
doi:10.1186/s13073-026-01655-5,eriksson-j,"Eriksson, Johan Gunnar",21,0,0,"Agency for Science, Technology and Research",Finland,hospital,4,2026,amr_hai
doi:10.1186/s13073-026-01655-5,godfrey-k,"Godfrey, Keith M",22,0,0,,United Kingdom,,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,lay-c,"Lay, Christophe",23,0,0,National University of Singapore,Singapore,university,2,2026,amr_hai
doi:10.1186/s13073-026-01655-5,knol-j,"Knol, Jan",24,0,0,,Ireland,,2,2026,amr_hai
doi:10.1186/s13073-026-01655-5,schuster-s,"Schuster, Stephan C",25,0,0,Nanyang Technological University,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,lai-j,"Lai, Jun Shi",26,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,chong-m,"Chong, Mary Foong-Fong",27,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,2,2026,amr_hai
doi:10.1186/s13073-026-01655-5,lee-j,"Lee, Jonathan Wei Jie",28,0,0,National University Hospital,Singapore,hospital,3,2026,amr_hai
doi:10.1186/s13073-026-01655-5,lee-b,"Lee, Bee Wah",29,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,chan-e,"Chan, Eric Chun Yong",30,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s13073-026-01655-5,ta-l,"Ta, Le Duc Huy",31,0,1,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1093/jpids/piag032,brooks-m,"Brooks, Meredith B",1,1,0,,United States,,1,2026,tb
doi:10.1093/jpids/piag032,sosasoto-g,"Sosa Soto, Giordano",2,0,0,,United States,,1,2026,tb
doi:10.1093/jpids/piag032,campbell-j,"Campbell, Jeffrey I",3,0,0,,United States,,1,2026,tb
doi:10.1093/jpids/piag032,amanullah-f,"Amanullah, Farhana",4,0,0,,United States,,1,2026,tb
doi:10.1093/jpids/piag032,roy-t,"Roy, Tapash",5,0,0,,Bangladesh,,2,2026,tb
doi:10.1093/jpids/piag032,malik-a,"Malik, Amyn A",6,0,1,,Singapore,,2,2026,tb
doi:10.64898/2026.05.07.723652,sui-x,"Sui, Xiangyu",1,1,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,2,2026,other_id
doi:10.64898/2026.05.07.723652,han-d,"Han, Darryl Jy",2,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,1,2026,other_id
doi:10.64898/2026.05.07.723652,costa-d,"Costa, David M",3,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,1,2026,other_id
doi:10.64898/2026.05.07.723652,jacob-v,"Jacob, Vinitha A",4,0,0,,United States,,1,2026,other_id
doi:10.64898/2026.05.07.723652,oehlers-s,"Oehlers, Stefan H",5,0,1,A*STAR Infectious Diseases Labs,Singapore,research_institute,2,2026,other_id
doi:10.1038/s41467-026-76156-5,tan-l,"Tan, Lu",1,1,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-76156-5,verma-a,"Verma, Abhishek K",2,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-76156-5,lowery-s,"Lowery, Shea",3,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-76156-5,thurman-a,"Thurman, Andrew",4,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-76156-5,sariol-a,"Sariol, Alan",5,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-76156-5,fain-c,"Fain, Cori",6,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-76156-5,liu-z,"Liu, Zhaoyuan",7,0,0,,China,,1,2026,rti
doi:10.1038/s41467-026-76156-5,ginhoux-f,"Ginhoux, Florent",8,0,0,Singapore Immunology Network,Singapore,research_institute,1,2026,rti
doi:10.1038/s41467-026-76156-5,harty-j,"Harty, John",9,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-76156-5,meyerholz-d,"Meyerholz, David K",10,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-76156-5,perlman-s,"Perlman, Stanley",11,0,1,,United States,,1,2026,rti
doi:10.1038/s41467-026-74526-7,alnaji-f,"Alnaji, Fadi G",1,1,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,rti
doi:10.1038/s41467-026-74526-7,farjo-m,"Farjo, Mireille",2,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-74526-7,goh-s,"Goh, Shu Ling",3,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,rti
doi:10.1038/s41467-026-74526-7,zhenghaoaw-d,"Zheng Hao Aw, Daryl",4,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,rti
doi:10.1038/s41467-026-74526-7,lorenzini-p,"Lorenzini, Paolo Alberto",5,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,2,2026,rti
doi:10.1038/s41467-026-74526-7,liu-t,"Liu, Tongyu",6,0,0,,United States,,1,2026,rti
doi:10.1038/s41467-026-74526-7,linzhenchan-r,"Lin-Zhen Chan, Rebekah",7,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,rti
doi:10.1038/s41467-026-74526-7,lee-c,"Lee, Cornelius",8,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,rti
doi:10.1038/s41467-026-74526-7,vignuzzi-m,"Vignuzzi, Marco",9,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,3,2026,rti
doi:10.1038/s41467-026-74526-7,brooke-c,"Brooke, Christopher B",10,0,1,,United States,,2,2026,rti
doi:10.1016/j.bj.2026.101033,hsiao-c,"Hsiao, Ching-Hsi",1,1,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.bj.2026.101033,kang-e,"Kang, Eugene Yu-Chuan",2,0,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.bj.2026.101033,liu-y,"Liu, Ya-Tung",3,0,0,Sengkang General Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.1016/j.bj.2026.101033,chen-h,"Chen, Hung-Chi",4,0,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.bj.2026.101033,yeh-l,"Yeh, Lung-Kun",5,0,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.bj.2026.101033,ma-d,"Ma, David H K",6,0,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.bj.2026.101033,hung-k,"Hung, Kuo-Hsuan",7,0,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.bj.2026.101033,huang-y,"Huang, Yhu-Chering",8,0,1,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.vaccine.2026.128513,cooray-u,"Cooray, Upul",1,1,0,,Australia,,2,2026,sti
doi:10.1016/j.vaccine.2026.128513,singh-a,"Singh, Ankur",2,0,0,,Australia,,2,2026,sti
doi:10.1016/j.vaccine.2026.128513,peres-m,"Peres, Marco A",3,0,1,Duke-NUS Medical School,Singapore,university,2,2026,sti
doi:10.1039/d6tb01365a,wang-j,"Wang, Jinquan",1,1,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,amr_hai
doi:10.1039/d6tb01365a,chan-s,"Chan, Shook Pui",2,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,amr_hai
doi:10.1039/d6tb01365a,teong-s,"Teong, Siew Ping",3,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,amr_hai
doi:10.1039/d6tb01365a,lim-d,"Lim, Diane",4,0,0,Experimental Drug Development Centre,Singapore,research_institute,1,2026,amr_hai
doi:10.1039/d6tb01365a,zhang-y,"Zhang, Yugen",5,0,1,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153475,vu-t,"Vu, Trung Thang",1,1,0,Nanyang Technological University,Singapore,university,1,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153475,aleem-a,"Aleem, Afrah",2,0,0,Nanyang Technological University,Singapore,university,1,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153475,hadinoto-k,"Hadinoto, Kunn",3,0,1,Nanyang Technological University,Singapore,university,1,2026,amr_hai
doi:10.1177/10872914261423775,hasmukharay-k,"Hasmukharay, Kejal",1,1,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,minghui-h,"Ming Hui, Ho",2,0,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,mahyudin-n,"Mahyudin, Nazlin A",3,0,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,salleh-a,"Salleh, Anisa",4,0,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,kukreja-a,"Kukreja, Anjanna",5,0,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,wong-p,"Wong, Pui Li",6,0,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,mengli-c,"Meng Li, Chong",7,0,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,ong-e,"Ong, Eleanor J",8,0,0,National University of Singapore,Singapore,university,1,2026,sti
doi:10.1177/10872914261423775,xinwoen-t,"Xin Woen, Tan",9,0,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,hisham-s,"Hisham, Syaza",10,0,0,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1177/10872914261423775,verma-a,"Verma, Ashutosh Kumar",11,0,0,,Malaysia,,1,2026,sti
doi:10.1177/10872914261423775,lovero-k,"Lovero, Kathryn L",12,0,0,,United States,,1,2026,sti
doi:10.1177/10872914261423775,ross-j,"Ross, Jeremy",13,0,0,,Thailand,,1,2026,sti
doi:10.1177/10872914261423775,rajasuriar-r,"Rajasuriar, Reena",14,0,1,University of Malaya,Malaysia,university,1,2026,sti
doi:10.1016/j.ijid.2026.109062,raghuvamsi-p,"Raghuvamsi, Palur Venkata",1,1,0,Bioinformatics Institute,Singapore,research_institute,1,2026,rti
doi:10.1016/j.ijid.2026.109062,loh-s,"Loh, Siyuan Brandon",2,0,0,,New Zealand,,1,2026,rti
doi:10.1016/j.ijid.2026.109062,bhattacharya-p,"Bhattacharya, Prasanta",3,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,rti
doi:10.1016/j.ijid.2026.109062,ho-j,"Ho, Joses",4,0,0,Bioinformatics Institute,Singapore,research_institute,1,2026,rti
doi:10.1016/j.ijid.2026.109062,chuen-r,"Chuen, Raphael Lee Tze",5,0,0,Bioinformatics Institute,Singapore,research_institute,1,2026,rti
doi:10.1016/j.ijid.2026.109062,han-a,"Han, Alvin X",6,0,0,,Netherlands,,1,2026,rti
doi:10.1016/j.ijid.2026.109062,maurerstroh-s,"Maurer-Stroh, Sebastian",7,0,1,Bioinformatics Institute,Singapore,research_institute,3,2026,rti
doi:10.1016/j.mmcr.2026.100815,madhukumar-l,"Madhukumar, Lekshmi",1,1,0,Singapore General Hospital,Singapore,hospital,1,2026,rti
doi:10.1016/j.mmcr.2026.100815,tan-b,"Tan, Ban Hock",2,0,0,SingHealth,Singapore,hospital,2,2026,rti
doi:10.1016/j.mmcr.2026.100815,tan-m,"Tan, Melinda Si Yun",3,0,0,Singapore General Hospital,Singapore,hospital,2,2026,rti
doi:10.1016/j.mmcr.2026.100815,wong-h,"Wong, Hei Man",4,0,1,Singapore General Hospital,Singapore,hospital,2,2026,rti
doi:10.1111/jcmm.71143,santa-m,"Santa, Maria",1,1,0,,Romania,,3,2026,sti
doi:10.1111/jcmm.71143,cenariu-d,"Cenariu, Diana",2,0,0,,Romania,,1,2026,sti
doi:10.1111/jcmm.71143,tigu-a,"Tigu, Adrian-Bogdan",3,0,0,,Romania,,1,2026,sti
doi:10.1111/jcmm.71143,damian-m,"Damian, Marc",4,0,0,,Romania,,3,2026,sti
doi:10.1111/jcmm.71143,rantshabeng-p,"Rantshabeng, Patricia",5,0,0,Harvard University,Botswana,university,2,2026,sti
doi:10.1111/jcmm.71143,gaolathe-t,"Gaolathe, Tendani",6,0,0,Harvard University,Botswana,university,2,2026,sti
doi:10.1111/jcmm.71143,ndlovu-a,"Ndlovu, Andrew K",7,0,0,Harvard University,Botswana,university,2,2026,sti
doi:10.1111/jcmm.71143,abdelrahman-k,"Abdelrahman, Khalid",8,0,0,Harvard University,Botswana,university,2,2026,sti
doi:10.1111/jcmm.71143,nistor-m,"Nistor, Madalina",9,0,0,,Romania,,1,2026,sti
doi:10.1111/jcmm.71143,kegyes-d,"Kegyes, David",10,0,0,,Romania,,2,2026,sti
doi:10.1111/jcmm.71143,gulei-d,"Gulei, Diana",11,0,0,,Romania,,1,2026,sti
doi:10.1111/jcmm.71143,jinca-c,"Jinca, Cristian",12,0,0,,Romania,,1,2026,sti
doi:10.1111/jcmm.71143,bancos-a,"Bancos, Anamaria",13,0,0,,Romania,,4,2026,sti
doi:10.1111/jcmm.71143,rus-i,"Rus, Ioana",14,0,0,,Romania,,1,2026,sti
doi:10.1111/jcmm.71143,bumbea-h,"Bumbea, Horia",15,0,0,,Romania,,2,2026,sti
doi:10.1111/jcmm.71143,tomacinschii-v,"Tomacinschii, Victor",16,0,0,,,,2,2026,sti
doi:10.1111/jcmm.71143,buruiana-s,"Buruiana, Sanda",17,0,0,,,,2,2026,sti
doi:10.1111/jcmm.71143,bilal-r,"Bilal, Rand",18,0,0,,Spain,,1,2026,sti
doi:10.1111/jcmm.71143,selicean-c,"Selicean, Cristina",19,0,0,,Romania,,2,2026,sti
doi:10.1111/jcmm.71143,zdrenghea-m,"Zdrenghea, Mihnea",20,0,0,,Romania,,2,2026,sti
doi:10.1111/jcmm.71143,fetica-b,"Fetica, Bogdan",21,0,0,,Romania,,2,2026,sti
doi:10.1111/jcmm.71143,stefan-c,"Stefan, Cristina",22,0,0,SingHealth,Rwanda,hospital,2,2026,sti
doi:10.1111/jcmm.71143,fromm-j,"Fromm, Jonathan",23,0,0,,United States,,1,2026,sti
doi:10.1111/jcmm.71143,tomuleasa-c,"Tomuleasa, Ciprian",24,0,1,,Romania,,3,2026,sti
doi:10.1007/s00210-026-05627-9,mir-t,"Mir, Tanveer Ahmad",1,1,0,,India,,1,2026,amr_hai
doi:10.1007/s00210-026-05627-9,shareef-t,"Shareef, Talib",2,0,0,,India,,1,2026,amr_hai
doi:10.1007/s00210-026-05627-9,lone-s,"Lone, Showkat Ahmad",3,0,0,,India,,1,2026,amr_hai
doi:10.1007/s00210-026-05627-9,mir-s,"Mir, Sajad Ahmad",4,0,0,Nanyang Technological University,Singapore,university,1,2026,amr_hai
doi:10.1007/s00210-026-05627-9,ahmad-j,"Ahmad, Junaid",5,0,0,,India,,1,2026,amr_hai
doi:10.1007/s00210-026-05627-9,ganai-b,"Ganai, Bashir Ahmad",6,0,1,,India,,1,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,huang-y,"Huang, Yu-Min",1,1,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,rethi-l,"Rethi, Lekha",2,0,0,,Taiwan,,1,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,lin-y,"Lin, Yi-Cheng",3,0,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,chuang-e,"Chuang, Er-Yuan",4,0,0,,Taiwan,,2,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,chen-c,"Chen, Chih-Hwa",5,0,0,,Taiwan,,4,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,yeh-y,"Yeh, Yi-Yen",6,0,0,,Taiwan,,1,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,tsai-y,"Tsai, Yin-Tai",7,0,0,,Taiwan,,1,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,lai-j,"Lai, Jen-Ming",8,0,0,Woodlands Health,Singapore,hospital,1,2026,amr_hai
doi:10.1016/j.ijbiomac.2026.153190,wong-c,"Wong, Chin-Chean",9,0,1,,Taiwan,,5,2026,amr_hai
doi:10.1128/aac.01561-25,janha-o,"Janha, Omar",1,1,0,,United Kingdom,,1,2026,vector_borne
doi:10.1128/aac.01561-25,olaniyan-n,"Olaniyan, Niniola",2,0,0,,United Kingdom,,1,2026,vector_borne
doi:10.1128/aac.01561-25,diam-g,"Diam, Go Ka",3,0,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1128/aac.01561-25,sharma-s,"Sharma, Saumya",4,0,0,,United Kingdom,,1,2026,vector_borne
doi:10.1128/aac.01561-25,beraldi-d,"Beraldi, Dario",5,0,0,,United Kingdom,,1,2026,vector_borne
doi:10.1128/aac.01561-25,jamieson-a,"Jamieson, Andrew G",6,0,0,,United Kingdom,,1,2026,vector_borne
doi:10.1128/aac.01561-25,bozdech-z,"Bozdech, Zbynek",7,0,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1128/aac.01561-25,tobin-a,"Tobin, Andrew B",8,0,0,,United Kingdom,,1,2026,vector_borne
doi:10.1128/aac.01561-25,modrzynska-k,"Modrzynska, Katarzyna",9,0,1,,United Kingdom,,1,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,syenina-a,"Syenina, Ayesa",1,1,0,Duke-NUS Medical School,Singapore,hospital,2,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,tham-c,"Tham, Christine Y L",2,0,0,Duke-NUS Medical School,Singapore,hospital,2,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,tng-d,"Tng, Danny J H",3,0,0,Duke-NUS Medical School,Singapore,hospital,2,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,chew-v,"Chew, Valerie S Y",4,0,0,Duke-NUS Medical School,Singapore,hospital,2,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,yee-j,"Yee, Jia Xin",5,0,0,Duke-NUS Medical School,Singapore,hospital,2,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,leong-y,"Leong, Yan Shan",6,0,0,Duke-NUS Medical School,Singapore,hospital,2,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,hamis-n,"Hamis, Noor Zayanah",7,0,0,Duke-NUS Medical School,Singapore,hospital,2,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,tan-h,"Tan, Hwee Cheng",8,0,0,Duke-NUS Medical School,Singapore,university,1,2026,vector_borne
doi:10.1016/j.ebiom.2026.106290,joon-h,"Joon, Han Yi",9,0,0,Duke-NUS Medical School,Singapore,university,1,2026,vector_borne
