edge_id,pair_id,domain,path_order,node_id,label,x,y,weight,source,target,is_cross_border,involves_singapore
Austria--Singapore#amr_hai,Austria--Singapore,amr_hai,2,Singapore,Singapore,0.429978,0.539306,2,Austria,Singapore,1,1
Austria--Spain#amr_hai,Austria--Spain,amr_hai,1,Austria,Austria,0.630309,0.316021,2,Austria,Spain,1,0
Austria--Spain#amr_hai,Austria--Spain,amr_hai,2,Spain,Spain,0.55585,0.501818,2,Austria,Spain,1,0
Austria--United Kingdom#amr_hai,Austria--United Kingdom,amr_hai,1,Austria,Austria,0.630309,0.316021,2,Austria,United Kingdom,1,0
Austria--United Kingdom#amr_hai,Austria--United Kingdom,amr_hai,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Austria,United Kingdom,1,0
Austria--United States#amr_hai,Austria--United States,amr_hai,1,Austria,Austria,0.630309,0.316021,2,Austria,United States,1,0
Austria--United States#amr_hai,Austria--United States,amr_hai,2,United States,United States,0.440022,0.576858,2,Austria,United States,1,0
Australia--South Africa#tb,Australia--South Africa,tb,1,Australia,Australia,0.390756,0.648197,2,Australia,South Africa,1,0
Australia--South Africa#tb,Australia--South Africa,tb,2,South Africa,South Africa,0.354082,0.657729,2,Australia,South Africa,1,0
Australia--Brazil#vector_borne,Australia--Brazil,vector_borne,1,Australia,Australia,0.390756,0.648197,2,Australia,Brazil,1,0
Australia--Brazil#vector_borne,Australia--Brazil,vector_borne,2,Brazil,Brazil,0.412471,0.61443,2,Australia,Brazil,1,0
Australia--Germany#vector_borne,Australia--Germany,vector_borne,1,Australia,Australia,0.390756,0.648197,2,Australia,Germany,1,0
Australia--Germany#vector_borne,Australia--Germany,vector_borne,2,Germany,Germany,0.479367,0.620904,2,Australia,Germany,1,0
Australia--United States#vector_borne,Australia--United States,vector_borne,1,Australia,Australia,0.390756,0.648197,2,Australia,United States,1,0
Australia--United States#vector_borne,Australia--United States,vector_borne,2,United States,United States,0.440022,0.576858,2,Australia,United States,1,0
Bangladesh--India#vector_borne,Bangladesh--India,vector_borne,1,Bangladesh,Bangladesh,0.325634,0.547236,2,Bangladesh,India,1,0
Bangladesh--India#vector_borne,Bangladesh--India,vector_borne,2,India,India,0.397173,0.572838,2,Bangladesh,India,1,0
Bangladesh--Singapore#vector_borne,Bangladesh--Singapore,vector_borne,1,Bangladesh,Bangladesh,0.325634,0.547236,2,Bangladesh,Singapore,1,1
Bangladesh--Singapore#vector_borne,Bangladesh--Singapore,vector_borne,2,Singapore,Singapore,0.429978,0.539306,2,Bangladesh,Singapore,1,1
Brazil--Switzerland#vector_borne,Brazil--Switzerland,vector_borne,1,Brazil,Brazil,0.412471,0.61443,2,Brazil,Switzerland,1,0
Brazil--Switzerland#vector_borne,Brazil--Switzerland,vector_borne,2,Switzerland,Switzerland,0.407049,0.531378,2,Brazil,Switzerland,1,0
Brazil--United Kingdom#vector_borne,Brazil--United Kingdom,vector_borne,1,Brazil,Brazil,0.412471,0.61443,2,Brazil,United Kingdom,1,0
Brazil--United Kingdom#vector_borne,Brazil--United Kingdom,vector_borne,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Brazil,United Kingdom,1,0
Canada--Singapore#vector_borne,Canada--Singapore,vector_borne,1,Canada,Canada,0.429902,0.670838,2,Canada,Singapore,1,1
Canada--Singapore#vector_borne,Canada--Singapore,vector_borne,2,Singapore,Singapore,0.429978,0.539306,2,Canada,Singapore,1,1
Canada--Switzerland#vector_borne,Canada--Switzerland,vector_borne,1,Canada,Canada,0.429902,0.670838,2,Canada,Switzerland,1,0
Canada--Switzerland#vector_borne,Canada--Switzerland,vector_borne,2,Switzerland,Switzerland,0.407049,0.531378,2,Canada,Switzerland,1,0
Canada--United Kingdom#vector_borne,Canada--United Kingdom,vector_borne,1,Canada,Canada,0.429902,0.670838,2,Canada,United Kingdom,1,0
Canada--United Kingdom#vector_borne,Canada--United Kingdom,vector_borne,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Canada,United Kingdom,1,0
Canada--United States#vector_borne,Canada--United States,vector_borne,1,Canada,Canada,0.429902,0.670838,2,Canada,United States,1,0
Canada--United States#vector_borne,Canada--United States,vector_borne,2,United States,United States,0.440022,0.576858,2,Canada,United States,1,0
China--Germany#vector_borne,China--Germany,vector_borne,1,China,China,0.331977,0.597918,2,China,Germany,1,0
China--Germany#vector_borne,China--Germany,vector_borne,2,Germany,Germany,0.479367,0.620904,2,China,Germany,1,0
China--United States#vector_borne,China--United States,vector_borne,1,China,China,0.331977,0.597918,2,China,United States,1,0
China--United States#vector_borne,China--United States,vector_borne,2,United States,United States,0.440022,0.576858,2,China,United States,1,0
Germany--Singapore#vector_borne,Germany--Singapore,vector_borne,1,Germany,Germany,0.479367,0.620904,2,Germany,Singapore,1,1
Germany--Singapore#vector_borne,Germany--Singapore,vector_borne,2,Singapore,Singapore,0.429978,0.539306,2,Germany,Singapore,1,1
Singapore--South Africa#vector_borne,Singapore--South Africa,vector_borne,1,Singapore,Singapore,0.429978,0.539306,2,Singapore,South Africa,1,1
Singapore--South Africa#vector_borne,Singapore--South Africa,vector_borne,2,South Africa,South Africa,0.354082,0.657729,2,Singapore,South Africa,1,1
South Africa--United Kingdom#vector_borne,South Africa--United Kingdom,vector_borne,1,South Africa,South Africa,0.354082,0.657729,2,South Africa,United Kingdom,1,0
South Africa--United Kingdom#vector_borne,South Africa--United Kingdom,vector_borne,2,United Kingdom,United Kingdom,0.355643,0.570016,2,South Africa,United Kingdom,1,0
Australia--Germany#amr_hai,Australia--Germany,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,Germany,1,0
Australia--Germany#amr_hai,Australia--Germany,amr_hai,2,Germany,Germany,0.479367,0.620904,2,Australia,Germany,1,0
Australia--India#amr_hai,Australia--India,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,India,1,0
Australia--India#amr_hai,Australia--India,amr_hai,2,India,India,0.397173,0.572838,2,Australia,India,1,0
Australia--Netherlands#amr_hai,Australia--Netherlands,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,Netherlands,1,0
Australia--Netherlands#amr_hai,Australia--Netherlands,amr_hai,2,Netherlands,Netherlands,0.442831,0.641991,2,Australia,Netherlands,1,0
India--Netherlands#amr_hai,India--Netherlands,amr_hai,1,India,India,0.397173,0.572838,2,India,Netherlands,1,0
India--Netherlands#amr_hai,India--Netherlands,amr_hai,2,Netherlands,Netherlands,0.442831,0.641991,2,India,Netherlands,1,0
Denmark--Singapore#rti,Denmark--Singapore,rti,1,Denmark,Denmark,0.44304,0.500047,2,Denmark,Singapore,1,1
Denmark--Singapore#rti,Denmark--Singapore,rti,2,Singapore,Singapore,0.429978,0.539306,2,Denmark,Singapore,1,1
Denmark--United Kingdom#rti,Denmark--United Kingdom,rti,1,Denmark,Denmark,0.44304,0.500047,2,Denmark,United Kingdom,1,0
Denmark--United Kingdom#rti,Denmark--United Kingdom,rti,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Denmark,United Kingdom,1,0
Germany--United Kingdom#rti,Germany--United Kingdom,rti,1,Germany,Germany,0.479367,0.620904,2,Germany,United Kingdom,1,0
Germany--United Kingdom#rti,Germany--United Kingdom,rti,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Germany,United Kingdom,1,0
Republic of Korea--Singapore#tb,Republic of Korea--Singapore,tb,1,Republic of Korea,Republic of Korea,0.226785,0.465839,2,Republic of Korea,Singapore,1,1
Republic of Korea--Singapore#tb,Republic of Korea--Singapore,tb,2,Singapore,Singapore,0.429978,0.539306,2,Republic of Korea,Singapore,1,1
China--Sweden#tb,China--Sweden,tb,1,China,China,0.331977,0.597918,2,China,Sweden,1,0
China--Sweden#tb,China--Sweden,tb,2,Sweden,Sweden,0.304842,0.663705,2,China,Sweden,1,0
Australia--Japan#rti,Australia--Japan,rti,1,Australia,Australia,0.390756,0.648197,2,Australia,Japan,1,0
Australia--Japan#rti,Australia--Japan,rti,2,Japan,Japan,0.302497,0.608095,2,Australia,Japan,1,0
China--Japan#rti,China--Japan,rti,1,China,China,0.331977,0.597918,2,China,Japan,1,0
China--Japan#rti,China--Japan,rti,2,Japan,Japan,0.302497,0.608095,2,China,Japan,1,0
Japan--New Zealand#rti,Japan--New Zealand,rti,1,Japan,Japan,0.302497,0.608095,2,Japan,New Zealand,1,0
Japan--New Zealand#rti,Japan--New Zealand,rti,2,New Zealand,New Zealand,0.267102,0.517173,2,Japan,New Zealand,1,0
Malaysia--Singapore#rti,Malaysia--Singapore,rti,1,Malaysia,Malaysia,0.277414,0.425437,2,Malaysia,Singapore,1,1
Malaysia--Singapore#rti,Malaysia--Singapore,rti,2,Singapore,Singapore,0.429978,0.539306,2,Malaysia,Singapore,1,1
Australia--Netherlands#rti,Australia--Netherlands,rti,1,Australia,Australia,0.390756,0.648197,2,Australia,Netherlands,1,0
Australia--Netherlands#rti,Australia--Netherlands,rti,2,Netherlands,Netherlands,0.442831,0.641991,2,Australia,Netherlands,1,0
Australia--United States#rti,Australia--United States,rti,1,Australia,Australia,0.390756,0.648197,2,Australia,United States,1,0
Australia--United States#rti,Australia--United States,rti,2,United States,United States,0.440022,0.576858,2,Australia,United States,1,0
China--Netherlands#rti,China--Netherlands,rti,1,China,China,0.331977,0.597918,2,China,Netherlands,1,0
China--Netherlands#rti,China--Netherlands,rti,2,Netherlands,Netherlands,0.442831,0.641991,2,China,Netherlands,1,0
Netherlands--United Kingdom#rti,Netherlands--United Kingdom,rti,1,Netherlands,Netherlands,0.442831,0.641991,2,Netherlands,United Kingdom,1,0
Netherlands--United Kingdom#rti,Netherlands--United Kingdom,rti,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Netherlands,United Kingdom,1,0
Thailand--United Kingdom#rti,Thailand--United Kingdom,rti,1,Thailand,Thailand,0.336992,0.46232,2,Thailand,United Kingdom,1,0
Thailand--United Kingdom#rti,Thailand--United Kingdom,rti,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Thailand,United Kingdom,1,0
Australia--Italy#amr_hai,Australia--Italy,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,Italy,1,0
Australia--Italy#amr_hai,Australia--Italy,amr_hai,2,Italy,Italy,0.491029,0.507028,2,Australia,Italy,1,0
France--United Kingdom#vector_borne,France--United Kingdom,vector_borne,1,France,France,0.37365,0.542016,2,France,United Kingdom,1,0
France--United Kingdom#vector_borne,France--United Kingdom,vector_borne,2,United Kingdom,United Kingdom,0.355643,0.570016,2,France,United Kingdom,1,0
Canada--China#tb,Canada--China,tb,1,Canada,Canada,0.429902,0.670838,2,Canada,China,1,0
Canada--China#tb,Canada--China,tb,2,China,China,0.331977,0.597918,2,Canada,China,1,0
Singapore--Switzerland#other_id,Singapore--Switzerland,other_id,1,Singapore,Singapore,0.429978,0.539306,2,Singapore,Switzerland,1,1
Singapore--Switzerland#other_id,Singapore--Switzerland,other_id,2,Switzerland,Switzerland,0.407049,0.531378,2,Singapore,Switzerland,1,1
Switzerland--United States#other_id,Switzerland--United States,other_id,1,Switzerland,Switzerland,0.407049,0.531378,2,Switzerland,United States,1,0
Switzerland--United States#other_id,Switzerland--United States,other_id,2,United States,United States,0.440022,0.576858,2,Switzerland,United States,1,0
Australia--New Zealand#amr_hai,Australia--New Zealand,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,New Zealand,1,0
Australia--New Zealand#amr_hai,Australia--New Zealand,amr_hai,2,New Zealand,New Zealand,0.267102,0.517173,2,Australia,New Zealand,1,0
New Zealand--Singapore#amr_hai,New Zealand--Singapore,amr_hai,1,New Zealand,New Zealand,0.267102,0.517173,2,New Zealand,Singapore,1,1
New Zealand--Singapore#amr_hai,New Zealand--Singapore,amr_hai,2,Singapore,Singapore,0.429978,0.539306,2,New Zealand,Singapore,1,1
Australia--Nepal#tb,Australia--Nepal,tb,1,Australia,Australia,0.390756,0.648197,2,Australia,Nepal,1,0
Australia--Nepal#tb,Australia--Nepal,tb,2,Nepal,Nepal,0.224864,0.407765,2,Australia,Nepal,1,0
Nepal--Singapore#tb,Nepal--Singapore,tb,1,Nepal,Nepal,0.224864,0.407765,2,Nepal,Singapore,1,1
Nepal--Singapore#tb,Nepal--Singapore,tb,2,Singapore,Singapore,0.429978,0.539306,2,Nepal,Singapore,1,1
Nepal--United Kingdom#tb,Nepal--United Kingdom,tb,1,Nepal,Nepal,0.224864,0.407765,2,Nepal,United Kingdom,1,0
Nepal--United Kingdom#tb,Nepal--United Kingdom,tb,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Nepal,United Kingdom,1,0
Nepal--United States#tb,Nepal--United States,tb,1,Nepal,Nepal,0.224864,0.407765,2,Nepal,United States,1,0
Nepal--United States#tb,Nepal--United States,tb,2,United States,United States,0.440022,0.576858,2,Nepal,United States,1,0
Nepal--Viet Nam#tb,Nepal--Viet Nam,tb,1,Nepal,Nepal,0.224864,0.407765,2,Nepal,Viet Nam,1,0
Nepal--Viet Nam#tb,Nepal--Viet Nam,tb,2,Viet Nam,Viet Nam,0.306341,0.520662,2,Nepal,Viet Nam,1,0
France--Thailand#vector_borne,France--Thailand,vector_borne,1,France,France,0.37365,0.542016,2,France,Thailand,1,0
France--Thailand#vector_borne,France--Thailand,vector_borne,2,Thailand,Thailand,0.336992,0.46232,2,France,Thailand,1,0
France--United States#vector_borne,France--United States,vector_borne,1,France,France,0.37365,0.542016,2,France,United States,1,0
France--United States#vector_borne,France--United States,vector_borne,2,United States,United States,0.440022,0.576858,2,France,United States,1,0
New Zealand--Thailand#vector_borne,New Zealand--Thailand,vector_borne,1,New Zealand,New Zealand,0.267102,0.517173,2,New Zealand,Thailand,1,0
New Zealand--Thailand#vector_borne,New Zealand--Thailand,vector_borne,2,Thailand,Thailand,0.336992,0.46232,2,New Zealand,Thailand,1,0
Thailand--United States#vector_borne,Thailand--United States,vector_borne,1,Thailand,Thailand,0.336992,0.46232,2,Thailand,United States,1,0
Thailand--United States#vector_borne,Thailand--United States,vector_borne,2,United States,United States,0.440022,0.576858,2,Thailand,United States,1,0
Nepal--Singapore#other_id,Nepal--Singapore,other_id,1,Nepal,Nepal,0.224864,0.407765,2,Nepal,Singapore,1,1
Nepal--Singapore#other_id,Nepal--Singapore,other_id,2,Singapore,Singapore,0.429978,0.539306,2,Nepal,Singapore,1,1
Nepal--United Kingdom#other_id,Nepal--United Kingdom,other_id,1,Nepal,Nepal,0.224864,0.407765,2,Nepal,United Kingdom,1,0
Nepal--United Kingdom#other_id,Nepal--United Kingdom,other_id,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Nepal,United Kingdom,1,0
Australia--Belgium#tb,Australia--Belgium,tb,1,Australia,Australia,0.390756,0.648197,2,Australia,Belgium,1,0
Australia--Belgium#tb,Australia--Belgium,tb,2,Belgium,Belgium,0.487025,0.572301,2,Australia,Belgium,1,0
Australia--India#tb,Australia--India,tb,1,Australia,Australia,0.390756,0.648197,2,Australia,India,1,0
Australia--India#tb,Australia--India,tb,2,India,India,0.397173,0.572838,2,Australia,India,1,0
Australia--Switzerland#tb,Australia--Switzerland,tb,1,Australia,Australia,0.390756,0.648197,2,Australia,Switzerland,1,0
Australia--Switzerland#tb,Australia--Switzerland,tb,2,Switzerland,Switzerland,0.407049,0.531378,2,Australia,Switzerland,1,0
Philippines--Singapore#vector_borne,Philippines--Singapore,vector_borne,1,Philippines,Philippines,0.403578,0.405159,2,Philippines,Singapore,1,1
Philippines--Singapore#vector_borne,Philippines--Singapore,vector_borne,2,Singapore,Singapore,0.429978,0.539306,2,Philippines,Singapore,1,1
Philippines--Thailand#vector_borne,Philippines--Thailand,vector_borne,1,Philippines,Philippines,0.403578,0.405159,2,Philippines,Thailand,1,0
Philippines--Thailand#vector_borne,Philippines--Thailand,vector_borne,2,Thailand,Thailand,0.336992,0.46232,2,Philippines,Thailand,1,0
Canada--Italy#tb,Canada--Italy,tb,1,Canada,Canada,0.429902,0.670838,2,Canada,Italy,1,0
Canada--Italy#tb,Canada--Italy,tb,2,Italy,Italy,0.491029,0.507028,2,Canada,Italy,1,0
Singapore--Thailand#other_id,Singapore--Thailand,other_id,1,Singapore,Singapore,0.429978,0.539306,2,Singapore,Thailand,1,1
Singapore--Thailand#other_id,Singapore--Thailand,other_id,2,Thailand,Thailand,0.336992,0.46232,2,Singapore,Thailand,1,1
China--United States#amr_hai,China--United States,amr_hai,1,China,China,0.331977,0.597918,2,China,United States,1,0
China--United States#amr_hai,China--United States,amr_hai,2,United States,United States,0.440022,0.576858,2,China,United States,1,0
Canada--Myanmar#tb,Canada--Myanmar,tb,1,Canada,Canada,0.429902,0.670838,2,Canada,Myanmar,1,0
Canada--Myanmar#tb,Canada--Myanmar,tb,2,Myanmar,Myanmar,0.19157,0.500134,2,Canada,Myanmar,1,0
France--Netherlands#amr_hai,France--Netherlands,amr_hai,1,France,France,0.37365,0.542016,2,France,Netherlands,1,0
France--Netherlands#amr_hai,France--Netherlands,amr_hai,2,Netherlands,Netherlands,0.442831,0.641991,2,France,Netherlands,1,0
France--Portugal#amr_hai,France--Portugal,amr_hai,1,France,France,0.37365,0.542016,2,France,Portugal,1,0
France--Portugal#amr_hai,France--Portugal,amr_hai,2,Portugal,Portugal,0.571774,0.657031,2,France,Portugal,1,0
France--Spain#amr_hai,France--Spain,amr_hai,1,France,France,0.37365,0.542016,2,France,Spain,1,0
France--Spain#amr_hai,France--Spain,amr_hai,2,Spain,Spain,0.55585,0.501818,2,France,Spain,1,0
Italy--Portugal#amr_hai,Italy--Portugal,amr_hai,1,Italy,Italy,0.491029,0.507028,2,Italy,Portugal,1,0
Italy--Portugal#amr_hai,Italy--Portugal,amr_hai,2,Portugal,Portugal,0.571774,0.657031,2,Italy,Portugal,1,0
Italy--Spain#amr_hai,Italy--Spain,amr_hai,1,Italy,Italy,0.491029,0.507028,2,Italy,Spain,1,0
Italy--Spain#amr_hai,Italy--Spain,amr_hai,2,Spain,Spain,0.55585,0.501818,2,Italy,Spain,1,0
Portugal--Singapore#amr_hai,Portugal--Singapore,amr_hai,1,Portugal,Portugal,0.571774,0.657031,2,Portugal,Singapore,1,1
Portugal--Singapore#amr_hai,Portugal--Singapore,amr_hai,2,Singapore,Singapore,0.429978,0.539306,2,Portugal,Singapore,1,1
Portugal--Spain#amr_hai,Portugal--Spain,amr_hai,1,Portugal,Portugal,0.571774,0.657031,2,Portugal,Spain,1,0
Portugal--Spain#amr_hai,Portugal--Spain,amr_hai,2,Spain,Spain,0.55585,0.501818,2,Portugal,Spain,1,0
Portugal--United Kingdom#amr_hai,Portugal--United Kingdom,amr_hai,1,Portugal,Portugal,0.571774,0.657031,2,Portugal,United Kingdom,1,0
Portugal--United Kingdom#amr_hai,Portugal--United Kingdom,amr_hai,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Portugal,United Kingdom,1,0
Cambodia--Singapore#rti,Cambodia--Singapore,rti,1,Cambodia,Cambodia,0.216351,0.576345,2,Cambodia,Singapore,1,1
Cambodia--Singapore#rti,Cambodia--Singapore,rti,2,Singapore,Singapore,0.429978,0.539306,2,Cambodia,Singapore,1,1
Canada--Denmark#tb,Canada--Denmark,tb,1,Canada,Canada,0.429902,0.670838,2,Canada,Denmark,1,0
Canada--Denmark#tb,Canada--Denmark,tb,2,Denmark,Denmark,0.44304,0.500047,2,Canada,Denmark,1,0
Canada--Haiti#tb,Canada--Haiti,tb,1,Canada,Canada,0.429902,0.670838,2,Canada,Haiti,1,0
Canada--Haiti#tb,Canada--Haiti,tb,2,Haiti,Haiti,0.197232,0.540579,2,Canada,Haiti,1,0
Denmark--South Africa#tb,Denmark--South Africa,tb,1,Denmark,Denmark,0.44304,0.500047,2,Denmark,South Africa,1,0
Denmark--South Africa#tb,Denmark--South Africa,tb,2,South Africa,South Africa,0.354082,0.657729,2,Denmark,South Africa,1,0
Denmark--Viet Nam#tb,Denmark--Viet Nam,tb,1,Denmark,Denmark,0.44304,0.500047,2,Denmark,Viet Nam,1,0
Denmark--Viet Nam#tb,Denmark--Viet Nam,tb,2,Viet Nam,Viet Nam,0.306341,0.520662,2,Denmark,Viet Nam,1,0
Ethiopia--Viet Nam#tb,Ethiopia--Viet Nam,tb,1,Ethiopia,Ethiopia,0.413066,0.448775,2,Ethiopia,Viet Nam,1,0
Ethiopia--Viet Nam#tb,Ethiopia--Viet Nam,tb,2,Viet Nam,Viet Nam,0.306341,0.520662,2,Ethiopia,Viet Nam,1,0
Haiti--Indonesia#tb,Haiti--Indonesia,tb,1,Haiti,Haiti,0.197232,0.540579,2,Haiti,Indonesia,1,0
Haiti--Indonesia#tb,Haiti--Indonesia,tb,2,Indonesia,Indonesia,0.369414,0.492144,2,Haiti,Indonesia,1,0
Haiti--South Africa#tb,Haiti--South Africa,tb,1,Haiti,Haiti,0.197232,0.540579,2,Haiti,South Africa,1,0
Haiti--South Africa#tb,Haiti--South Africa,tb,2,South Africa,South Africa,0.354082,0.657729,2,Haiti,South Africa,1,0
Haiti--Switzerland#tb,Haiti--Switzerland,tb,1,Haiti,Haiti,0.197232,0.540579,2,Haiti,Switzerland,1,0
Haiti--Switzerland#tb,Haiti--Switzerland,tb,2,Switzerland,Switzerland,0.407049,0.531378,2,Haiti,Switzerland,1,0
Haiti--Viet Nam#tb,Haiti--Viet Nam,tb,1,Haiti,Haiti,0.197232,0.540579,2,Haiti,Viet Nam,1,0
Haiti--Viet Nam#tb,Haiti--Viet Nam,tb,2,Viet Nam,Viet Nam,0.306341,0.520662,2,Haiti,Viet Nam,1,0
Indonesia--Viet Nam#tb,Indonesia--Viet Nam,tb,1,Indonesia,Indonesia,0.369414,0.492144,2,Indonesia,Viet Nam,1,0
Indonesia--Viet Nam#tb,Indonesia--Viet Nam,tb,2,Viet Nam,Viet Nam,0.306341,0.520662,2,Indonesia,Viet Nam,1,0
Singapore--Taiwan#rti,Singapore--Taiwan,rti,1,Singapore,Singapore,0.429978,0.539306,2,Singapore,Taiwan,1,1
Singapore--Taiwan#rti,Singapore--Taiwan,rti,2,Taiwan,Taiwan,0.310266,0.423686,2,Singapore,Taiwan,1,1
China--France#vector_borne,China--France,vector_borne,1,China,China,0.331977,0.597918,2,China,France,1,0
China--France#vector_borne,China--France,vector_borne,2,France,France,0.37365,0.542016,2,China,France,1,0
Australia--South Africa#amr_hai,Australia--South Africa,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,South Africa,1,0
Australia--South Africa#amr_hai,Australia--South Africa,amr_hai,2,South Africa,South Africa,0.354082,0.657729,2,Australia,South Africa,1,0
Australia--Spain#amr_hai,Australia--Spain,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,Spain,1,0
Australia--Spain#amr_hai,Australia--Spain,amr_hai,2,Spain,Spain,0.55585,0.501818,2,Australia,Spain,1,0
Singapore--South Africa#amr_hai,Singapore--South Africa,amr_hai,1,Singapore,Singapore,0.429978,0.539306,2,Singapore,South Africa,1,1
Singapore--South Africa#amr_hai,Singapore--South Africa,amr_hai,2,South Africa,South Africa,0.354082,0.657729,2,Singapore,South Africa,1,1
South Africa--United Kingdom#amr_hai,South Africa--United Kingdom,amr_hai,1,South Africa,South Africa,0.354082,0.657729,2,South Africa,United Kingdom,1,0
South Africa--United Kingdom#amr_hai,South Africa--United Kingdom,amr_hai,2,United Kingdom,United Kingdom,0.355643,0.570016,2,South Africa,United Kingdom,1,0
Australia--Japan#amr_hai,Australia--Japan,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,Japan,1,0
Australia--Japan#amr_hai,Australia--Japan,amr_hai,2,Japan,Japan,0.302497,0.608095,2,Australia,Japan,1,0
Malaysia--Philippines#tb,Malaysia--Philippines,tb,1,Malaysia,Malaysia,0.277414,0.425437,2,Malaysia,Philippines,1,0
Malaysia--Philippines#tb,Malaysia--Philippines,tb,2,Philippines,Philippines,0.403578,0.405159,2,Malaysia,Philippines,1,0
Malaysia--Singapore#tb,Malaysia--Singapore,tb,1,Malaysia,Malaysia,0.277414,0.425437,2,Malaysia,Singapore,1,1
Malaysia--Singapore#tb,Malaysia--Singapore,tb,2,Singapore,Singapore,0.429978,0.539306,2,Malaysia,Singapore,1,1
Australia--Canada#amr_hai,Australia--Canada,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,Canada,1,0
Australia--Canada#amr_hai,Australia--Canada,amr_hai,2,Canada,Canada,0.429902,0.670838,2,Australia,Canada,1,0
Australia--Israel#amr_hai,Australia--Israel,amr_hai,1,Australia,Australia,0.390756,0.648197,2,Australia,Israel,1,0
Australia--Israel#amr_hai,Australia--Israel,amr_hai,2,Israel,Israel,0.535226,0.714031,2,Australia,Israel,1,0
Canada--France#amr_hai,Canada--France,amr_hai,1,Canada,Canada,0.429902,0.670838,2,Canada,France,1,0
Canada--France#amr_hai,Canada--France,amr_hai,2,France,France,0.37365,0.542016,2,Canada,France,1,0
Canada--Israel#amr_hai,Canada--Israel,amr_hai,1,Canada,Canada,0.429902,0.670838,2,Canada,Israel,1,0
Canada--Israel#amr_hai,Canada--Israel,amr_hai,2,Israel,Israel,0.535226,0.714031,2,Canada,Israel,1,0
Canada--Singapore#amr_hai,Canada--Singapore,amr_hai,1,Canada,Canada,0.429902,0.670838,2,Canada,Singapore,1,1
Canada--Singapore#amr_hai,Canada--Singapore,amr_hai,2,Singapore,Singapore,0.429978,0.539306,2,Canada,Singapore,1,1
Canada--United Kingdom#amr_hai,Canada--United Kingdom,amr_hai,1,Canada,Canada,0.429902,0.670838,2,Canada,United Kingdom,1,0
Canada--United Kingdom#amr_hai,Canada--United Kingdom,amr_hai,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Canada,United Kingdom,1,0
France--Israel#amr_hai,France--Israel,amr_hai,1,France,France,0.37365,0.542016,2,France,Israel,1,0
France--Israel#amr_hai,France--Israel,amr_hai,2,Israel,Israel,0.535226,0.714031,2,France,Israel,1,0
Israel--Singapore#amr_hai,Israel--Singapore,amr_hai,1,Israel,Israel,0.535226,0.714031,2,Israel,Singapore,1,1
Israel--Singapore#amr_hai,Israel--Singapore,amr_hai,2,Singapore,Singapore,0.429978,0.539306,2,Israel,Singapore,1,1
Israel--United Kingdom#amr_hai,Israel--United Kingdom,amr_hai,1,Israel,Israel,0.535226,0.714031,2,Israel,United Kingdom,1,0
Israel--United Kingdom#amr_hai,Israel--United Kingdom,amr_hai,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Israel,United Kingdom,1,0
Japan--United States#amr_hai,Japan--United States,amr_hai,1,Japan,Japan,0.302497,0.608095,2,Japan,United States,1,0
Japan--United States#amr_hai,Japan--United States,amr_hai,2,United States,United States,0.440022,0.576858,2,Japan,United States,1,0
Mongolia--Singapore#tb,Mongolia--Singapore,tb,1,Mongolia,Mongolia,0.328662,0.366715,2,Mongolia,Singapore,1,1
Mongolia--Singapore#tb,Mongolia--Singapore,tb,2,Singapore,Singapore,0.429978,0.539306,2,Mongolia,Singapore,1,1
Mongolia--United Kingdom#tb,Mongolia--United Kingdom,tb,1,Mongolia,Mongolia,0.328662,0.366715,2,Mongolia,United Kingdom,1,0
Mongolia--United Kingdom#tb,Mongolia--United Kingdom,tb,2,United Kingdom,United Kingdom,0.355643,0.570016,2,Mongolia,United Kingdom,1,0
Mongolia--United States#tb,Mongolia--United States,tb,1,Mongolia,Mongolia,0.328662,0.366715,2,Mongolia,United States,1,0
Mongolia--United States#tb,Mongolia--United States,tb,2,United States,United States,0.440022,0.576858,2,Mongolia,United States,1,0
Bangladesh--Haiti#tb,Bangladesh--Haiti,tb,1,Bangladesh,Bangladesh,0.325634,0.547236,2,Bangladesh,Haiti,1,0
Bangladesh--Haiti#tb,Bangladesh--Haiti,tb,2,Haiti,Haiti,0.197232,0.540579,2,Bangladesh,Haiti,1,0
